y_true,s_pred,s_conf,if_score,low_conf,if_outlier,if_inlier,h_pred,is_partial,bu_mask,y_bu,s_bu,h_bu,s_correct,h_correct,s_bu_correct,h_bu_correct
Brute Force (Medusa),Brute Force (Medusa),0.96,0.23286090180687535,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3815868606798495,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3525957312891752,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.40084012700921995,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.3502569407252681,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.41293124038546536,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.38167591547258306,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.3281678191281915,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.39089301047804104,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.38167591547258306,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.32516766669258285,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3454101653068493,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.38456349237189424,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.27499726472634145,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3107900270639696,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.2556599891697692,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.30780192719949834,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3972436187088166,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.007495459757272838,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.2850222307494845,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.373062015958205,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14675213268598797,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.28014661531794144,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.40145042793032515,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.3496780832116724,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3454101653068493,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.27506002180153544,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,0.99,0.3709681809744532,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.3087626686034067,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3791000720973702,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.4202213725435987,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,0.98,0.24901147016121583,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34713789604440626,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.33204071877940067,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3961487298219426,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.38415113100266685,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.32515061978862503,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.20570266406608462,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3547213303840361,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.37036244412751235,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.30274425703507357,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3489031965766095,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.37129290801266207,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.37527192481375093,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,0.99,0.3661187595886865,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.37527192481375093,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.1462100524094666,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.40075463214991636,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3743672561164203,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3947831873145059,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3454101653068493,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3831343573953726,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3975734395593436,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.15848674372004046,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.34440442426742757,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3945420800649543,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3987936729823289,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.3661771340802321,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3798342720250446,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.34815976283376115,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,0.99,0.3946421067615635,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.2729770993343076,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3939076403247848,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.33452353194253265,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3791000720973702,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.33606322906266706,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.4050038707109138,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.3281678191281915,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.15848674372004046,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3056294382934411,0,1,0,Brute Force (Medusa),1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.4030006716410853,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3849095464013436,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,0.98,0.3714906145480346,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.2667332235939976,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.39515305048435195,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.393262303973896,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.33606322906266706,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.4011694711139893,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.3234385666170131,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3448238634632657,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.2711795710692815,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.37411794052578207,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.38167591547258306,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3454101653068493,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14675213268598797,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.32261351788786674,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.3281678191281915,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.39305651459927926,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3448238634632657,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.38167591547258306,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.38167591547258306,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.39965110141101323,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.33452353194253265,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,0.94,0.2693873214369975,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.371170003244124,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34713789604440626,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.38467461625522437,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3882909546995841,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3897998844789315,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.39651252827513334,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.38129456155205793,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.4112913946906841,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3056294382934411,0,1,0,Brute Force (Medusa),1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3791000720973702,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.33452353194253265,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.40518104477316597,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.18035698436559378,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.378953934945591,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3987982185791625,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34713789604440626,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.38842341570835504,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),0.92,0.3496152470248178,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3588701924499349,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.34815976283376115,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3791000720973702,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.37858494224392014,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.374374064938615,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.27432616703221013,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.36684349307386316,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.34448465570379216,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.33020550638303864,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.1462100524094666,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.38859885346325806,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.32295630982687784,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3207790249660278,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34713789604440626,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.37639405602423276,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.1462100524094666,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.38167591547258306,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3975734395593436,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.39412815415601465,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.38467461625522437,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.37527192481375093,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.34440442426742757,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34713789604440626,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.1462100524094666,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.26407013685685093,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.3425930961215939,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3056294382934411,0,1,0,Brute Force (Medusa),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.020167528357581066,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3858573181134938,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3921448135486214,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3442645937224248,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3705334412969118,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3949591385937655,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3454101653068493,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.3281678191281915,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3442645937224248,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.349945129313287,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.2820163668403238,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3858573181134938,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.33606322906266706,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.18639441400898793,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.32929618533346816,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3035447525337912,0,1,0,Brute Force (Medusa),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.35087417451188524,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3454101653068493,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.38167591547258306,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3717346028579639,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3667929419406095,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.40209688018345174,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3454101653068493,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3791000720973702,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3592563636103478,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.42023531164136496,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3563168095230417,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.38226336557207957,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.35652487313137826,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.1462100524094666,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3937024847272132,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3754124182483705,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.40214201881107836,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,0.99,0.293216607004877,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.281129636850457,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3951299218939502,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.1462100524094666,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.4030232904063771,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3068411770973968,0,1,0,Brute Force (Medusa),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3991601309112409,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,0.65,0.28490411419681505,1,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3357369926346962,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3364996500409328,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.34815976283376115,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.389556421081033,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.13009365730885547,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3560199604677604,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3107900270639696,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.0032831679587480567,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.39822183754487656,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.18151253464994843,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.38856619618172966,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3835411542727294,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3883367685649589,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,0.99,0.35730529734179334,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.38951075326800405,0,0,1,Benign,1,1,0,0,0,1,1,1,1
